"","1","2","3","4","5","6","7","8","9","10","11","12"
"不折不扣",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不提",0.0002963841138115,0,0.000263331138907176,0,0,0,0,0,0,0.000240413511239332,0,0
"不敢",0.000130218757348401,5.84862006913459e-05,0.00013222476058866,0,8.57378175250466e-05,9.72246265309816e-05,0.000263964341163804,0.000149825694738355,7.7756988406751e-05,0.000196165580849882,0.000116173624677978,0.000251120851426877
"不敢當",0.0002963841138115,0,0.000789993416721527,0,0,0.000442575791104227,0,0,0,0,0,0
"不易",0.00014819205690575,0.000465910855722938,0,0,0.00025612567232989,0.00033193184332817,0,0.000183621006243114,0,0,0.00016826518593303,0
"不時",0.000592768227622999,0,0,0,0.000170750448219927,0,0,0,0.000247770069375619,0,0,0
"不會",0.000116938828912475,0,0.000207795448979956,0,0.000112283106733456,2.91031650623804e-05,0.000243366007584467,0.000120746605689402,0.000130344105963228,6.32370250832537e-05,0.00017703813281763,6.19050143172026e-05
"不枉",0.000383070910006099,0,0,0,0,0,0,0,0,0,0,0.000304184808275024
"不正",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不用",3.89796096374917e-05,4.08501950355325e-05,6.92651496599852e-05,0,4.49132426933824e-05,5.82063301247607e-05,0.000132745095046073,4.82986422757609e-05,0,9.48555376248806e-05,4.42595332044075e-05,6.19050143172026e-05
"不由得",0.000186026796212002,7.79816009217946e-05,4.95842852207474e-05,0,5.35861359531541e-05,6.9446161807844e-05,2.11171472931044e-05,5.76252672070597e-05,3.11027953627004e-05,7.54483003268775e-05,0.000116173624677978,5.90872591592652e-05
"不留餘地",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不相稱",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不知",0.000167424116590802,9.74770011522432e-05,3.30561901471649e-05,0,0.000117889499096939,0.000194449253061963,0.000158378604698283,0.000103725480972707,0.000186616772176202,0.000271613881176759,0.000232347249355956,0.000162489962687979
"不禁",3.72053592424004e-05,0.000136467801613141,9.91685704414948e-05,0,4.28689087625233e-05,6.9446161807844e-05,2.11171472931044e-05,9.22004275312955e-05,7.7756988406751e-05,6.0358640261502e-05,4.22449544283557e-05,5.90872591592652e-05
"不管",0.000561514999629725,0,0.000332596288567161,0,0.000107831845456654,0,0,0.000231919648518875,0,0,0.000106262359568719,0
"不絕",0.000234878853100349,0,0,0,0.000135316528704957,0,0,0,0,0,0.000133347004940363,0.00018651006127573
"不聽使喚",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不肯",0.000155918438549967,8.1700390071065e-05,3.46325748299926e-05,0,8.98264853867647e-05,0.000116412660249521,6.63725475230365e-05,9.65972845515218e-05,0.000162930132454035,3.16185125416269e-05,0.000110648833011019,0
"不能",3.72053592424004e-05,1.94954002304486e-05,6.61123802943298e-05,0,0.000107172271906308,2.77784647231376e-05,3.16757209396565e-05,9.22004275312955e-05,9.33083860881012e-05,4.52689801961265e-05,0.000179541056320512,0.000103402703528714
"不能不",0.000234878853100349,0,0,0,0,0,0,0.000145516204620011,0.000196353134380718,0,0.000133347004940363,0
"不致",0.0002963841138115,0,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0,0,0
"不著",0.000115235266547651,0,0.000102384144656162,0,6.63884212980067e-05,0.000172075144647832,0,7.13925430282365e-05,0,0,0.000130844283806756,0.000274514325251901
"不見得",0.000187171666543242,0,0.00016629814428358,0,0,0.000139747112838437,0.00010623554595288,0.000115959824259438,0,0,0,0
"不覺",0.000374343333086483,0,0,0,0.000539159227283272,0,0,0.000115959824259438,0.000312942122357233,0,0,0.000148627254157895
"不許",0.000592768227622999,0.000155303618574313,0,0,0,0.000110643947776057,0,9.18105031215571e-05,0.000247770069375619,0,0.000841325929665152,0
"不該",0.000115235266547651,0.000120765270797259,0.000102384144656162,0,0,0.000172075144647832,0,7.13925430282365e-05,9.63339418562379e-05,0,0,9.15047750839671e-05
"不讓",0.000187171666543242,0,0.00016629814428358,0,0.000107831845456654,0,0,0.000347879472778313,0,0,0.000106262359568719,0
"不足",0.00014819205690575,0.000155303618574313,0,0,8.53752241099633e-05,0,0,0.000183621006243114,0.00012388503468781,0,8.41325929665152e-05,0
"不足掛齒",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不錯",9.30133981060009e-05,1.94954002304486e-05,9.91685704414948e-05,0,3.21516815718925e-05,2.77784647231376e-05,5.27928682327609e-05,1.15250534414119e-05,1.55513976813502e-05,6.0358640261502e-05,8.44899088567113e-05,4.43154443694489e-05
"不長進",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"不開",0.000383070910006099,0,0,0,0,0,0.000217424720390374,0,0,0,0,0
"不顧",0.0002963841138115,0,0.000394996708360764,0,0,0.000110643947776057,0,0.000183621006243114,0,0,8.41325929665152e-05,0.000235349493998588
"世上",6.15052607111505e-05,6.44568254820382e-05,0.000109292297374284,0,3.543391951497e-05,9.18427747906271e-05,3.49093699452304e-05,0,5.14169349949014e-05,4.98903112488092e-05,3.49181809926673e-05,0
"丟臉",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"並",0.000234878853100349,0,0,0,0.00040594958611487,0,0,0,0,0.000190523199990522,0,0.000559530183827191
"並沒",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"並無",6.15052607111505e-05,6.44568254820382e-05,5.4646148687142e-05,0,7.086783902994e-05,4.59213873953135e-05,0.000139637479780921,7.62096032462071e-05,0,0,3.49181809926673e-05,4.88394327228576e-05
"並肩",6.15052607111505e-05,0.000128913650964076,0,0,0.00010630175854491,4.59213873953135e-05,6.98187398904607e-05,3.81048016231035e-05,5.14169349949014e-05,0.000149670933746428,3.49181809926673e-05,0
"並非",6.15052607111505e-05,6.44568254820382e-05,0,0.000514934862628838,7.086783902994e-05,9.18427747906271e-05,3.49093699452304e-05,0,0,4.98903112488092e-05,6.98363619853346e-05,9.76788654457152e-05
"丫頭",0.0002963841138115,0,0,0,0,0,0,0,0.000247770069375619,0.000480827022478663,0,0
"中人見",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中塞好",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中大有",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中望將",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中東",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中極",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中跌",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"中間",0.000115235266547651,0.000120765270797259,0,0,0.000132776842596013,0,0,0.00021417762908471,9.63339418562379e-05,0,6.54221419033781e-05,9.15047750839671e-05
"主人",0.000460941066190606,0.000724591624783555,0,0,6.63884212980067e-05,0.000344150289295664,6.54056336667131e-05,0,0,0.000186947368352819,0,0.000183009550167934
"主人家",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"主意",0.000187171666543242,0,0,0,0.000323495536369963,0,0.000424942183811521,0,0.000312942122357233,0.000759126340806463,0,0
"乃",6.15052607111505e-05,0,0.000109292297374284,0,3.543391951497e-05,0.000321449711767195,3.49093699452304e-05,0.000190524008115518,0,4.98903112488092e-05,0.000314263628934006,0.000244197163614288
"久仰",0.0002963841138115,0.000155303618574313,0,0,0,0,8.41113634452014e-05,0.000183621006243114,0.00012388503468781,0,0,0.000235349493998588
"之上",0.00023387765782495,8.1700390071065e-05,6.92651496599852e-05,0,4.49132426933824e-05,2.91031650623804e-05,2.21241825076788e-05,7.24479634136413e-05,0,0.000158092562708134,8.8519066408815e-05,3.09525071586013e-05
"之下",5.58080388636005e-05,9.74770011522432e-05,9.91685704414948e-05,0,5.35861359531541e-05,9.72246265309816e-05,7.39100155258652e-05,3.45751603242358e-05,4.66541930440506e-05,0.000150896600653755,6.33674316425335e-05,5.90872591592652e-05
"之事",1.86026796212002e-05,1.94954002304486e-05,6.61123802943298e-05,0,5.35861359531541e-05,5.55569294462752e-05,4.22342945862087e-05,3.45751603242358e-05,6.22055907254008e-05,3.0179320130751e-05,4.22449544283557e-05,7.38590739490814e-05
"之人",0.000307526303555753,0.000128913650964076,5.4646148687142e-05,0,7.086783902994e-05,0.000321449711767195,0.000139637479780921,0.000190524008115518,0,0,0.000104754542978002,4.88394327228576e-05
"之勢",0.000234878853100349,0,0.000417369980440067,0,0,0,0,0.000436548613860032,0.000196353134380718,0,0,0
"之後",1.86026796212002e-05,3.89908004608973e-05,0,0.000155745511270296,0.000139323953478201,0.00011111385889255,2.11171472931044e-05,6.91503206484716e-05,0.000139962579132152,0.000105627620457629,0.000137296101892156,5.90872591592652e-05
"之心",0.000230470533095303,0,0.000102384144656162,0,6.63884212980067e-05,8.60375723239159e-05,6.54056336667131e-05,7.13925430282365e-05,0.000192667883712476,0,0,0
"之快",0.000234878853100349,0,0,0,0,0,0,0.000145516204620011,0,0.000190523199990522,0.000133347004940363,0
"之意",0.000184515782133452,0,0,0,3.543391951497e-05,0.000137764162185941,0.000104728109835691,3.81048016231035e-05,0.000257084674974507,0.000249451556244046,6.98363619853346e-05,0.000146518298168573
"之所",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"之技",0.000383070910006099,0,0,0,0,0,0,0,0.000320238169068528,0,0,0
"之旁",0.000234878853100349,0.000246150411666587,0,0,0,0,0,0,0,0.000952615999952612,0.000133347004940363,0
"之時",0.000116938828912475,4.08501950355325e-05,6.92651496599852e-05,0,6.73698640400735e-05,0.000203722155436663,0.000154869277553752,0,0.000162930132454035,9.48555376248806e-05,0.000154908366215426,3.09525071586013e-05
"之極",0.000346747184778397,9.08467930922746e-05,7.70194207664458e-05,0,0.000199765218379973,0.000194167681142229,0.000393615947999769,0,0.000217404299078725,0.00021094933311257,0,0
"之法",0.0002963841138115,0,0,0,0,0,0,0.000183621006243114,0,0,0.00016826518593303,0
"之理",0.000383070910006099,0,0,0,0,0,0.000217424720390374,0,0,0,0,0
"之眩",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"之聲",7.79592192749833e-05,8.1700390071065e-05,6.92651496599852e-05,0,0.000112283106733456,0,2.21241825076788e-05,0.000120746605689402,9.77580794724209e-05,0.000126474050166507,0.000132778599613222,0.000154762535793006
"之色",7.79592192749833e-05,4.08501950355325e-05,0,0,2.24566213466912e-05,2.91031650623804e-05,4.42483650153577e-05,4.82986422757609e-05,6.51720529816139e-05,3.16185125416269e-05,6.63892998066112e-05,3.09525071586013e-05
"之間",3.89796096374917e-05,4.08501950355325e-05,0.000103897724489978,0,0.000112283106733456,0.000116412660249521,8.84967300307154e-05,0.000217343890240924,0,0.000158092562708134,8.8519066408815e-05,9.28575214758039e-05
"之際",3.89796096374917e-05,4.08501950355325e-05,3.46325748299926e-05,0,2.24566213466912e-05,5.82063301247607e-05,4.42483650153577e-05,0.000217343890240924,0,6.32370250832537e-05,8.8519066408815e-05,3.09525071586013e-05
"之餘",0.000234878853100349,0,0,0,0.000270633057409913,0,0,0.000145516204620011,0,0,0.000133347004940363,0
"乖乖",0.000187171666543242,0,0,0,0,0,0,0.000347879472778313,0,0.000151825268161293,0.000106262359568719,0.00029725450831579
"乘著",0.000187171666543242,0,0,0,0,0.000139747112838437,0.00010623554595288,0.000347879472778313,0,0,0.000106262359568719,0
"也好",0.000115235266547651,0,0,0,0.000132776842596013,0.000258112716971748,6.54056336667131e-05,7.13925430282365e-05,0,9.34736841764097e-05,0,0.000183009550167934
"乾癟",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"亂",1.86026796212002e-05,0,1.65280950735825e-05,0.000155745511270296,9.64550447156774e-05,1.38892323615688e-05,7.39100155258652e-05,4.61002137656477e-05,6.22055907254008e-05,1.50896600653755e-05,3.16837158212667e-05,4.43154443694489e-05
"亂子",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"亂打",0.000383070910006099,0,0,0,0,0,0.000217424720390374,0,0,0,0,0
"亂說",0.0002963841138115,0,0,0,0,0,0,0,0.000247770069375619,0,0.00016826518593303,0
"事先",0.000234878853100349,0.000246150411666587,0,0,0,0.0001753665081568,0,0,0.000196353134380718,0,0,0
"事兒",0.0002963841138115,0,0,0,0,0,0,0.000367242012486228,0,0,0.00016826518593303,0
"事情",0.000234878853100349,0,0,0,0.000270633057409913,0,0.000266626713890345,0.000291032409240021,0,0,0,0
"二",1.86026796212002e-05,7.79816009217946e-05,0.00013222476058866,0.000155745511270296,2.14344543812616e-05,4.16676970847064e-05,0.000105585736465522,2.30501068828239e-05,0,7.54483003268775e-05,6.33674316425335e-05,1.47718147898163e-05
"二一添作五",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"二人",0.000167424116590802,5.84862006913459e-05,3.30561901471649e-05,0,6.43033631437849e-05,0.000194449253061963,0.000126702883758626,4.61002137656477e-05,0.000217719567538903,7.54483003268775e-05,7.39286702496224e-05,2.95436295796326e-05
"二十二三歲",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"二十多個",0.000383070910006099,0,0,0,0,0,0,0,0,0,0,0.000304184808275024
"二萬",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"二萬兩",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"二趟",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"互望",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"互相",0.000230470533095303,0,0,0.000964773670798452,0,0,0,7.13925430282365e-05,0.000192667883712476,9.34736841764097e-05,0.000196266425710134,0.000183009550167934
"五",6.15052607111505e-05,0.000193370476446114,0.00027323074343571,0.00257467431314419,0,0,0.000209456219671382,7.62096032462071e-05,0,4.98903112488092e-05,3.49181809926673e-05,4.88394327228576e-05
"五個",0.000187171666543242,0.000588461440829536,0,0,0.000107831845456654,0.000139747112838437,0,0,0.000625884244714467,0,0,0
"五十兩",0.000889152341434499,0,0,0,0,0.000221287895552113,0.000168222726890403,0,0,0,0,0
"五名",0.000383070910006099,0,0,0,0,0,0.000869698881561496,0,0,0,0,0
"五尺",0.0002963841138115,0.000310607237148626,0,0,0,0.000221287895552113,0,0,0,0,0,0
"五萬",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"五萬兩",0.00159378890073555,0,0,0,0,0,0,0,0,0,0,0
"五行",0.000592768227622999,0,0,0,0.000170750448219927,0,0,0.00183621006243114,0,0,0,0
"五體投地",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"些",5.58080388636005e-05,7.79816009217946e-05,0.000115696665515077,0,0.00012860672628757,6.9446161807844e-05,0.0002428471938707,8.06753740898836e-05,6.22055907254008e-05,0.000150896600653755,4.22449544283557e-05,0.000192033592267612
"交",6.15052607111505e-05,0.000128913650964076,0,0,0,9.18427747906271e-05,3.49093699452304e-05,3.81048016231035e-05,5.14169349949014e-05,0.000149670933746428,6.98363619853346e-05,4.88394327228576e-05
"交投",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"京師",0.0002963841138115,0,0,0,0.000341500896439853,0,0,0,0,0,0,0.000235349493998588
"亮翅",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"人人",0.000115235266547651,0.000120765270797259,0.000307152433968487,0,0,0.000172075144647832,0.000261622534666852,0,0,0.000186947368352819,0,0.000274514325251901
"人來",0.00014819205690575,0,0,0,0,0.000221287895552113,0.000336445453780806,9.18105031215571e-05,0,0.000120206755619666,0,0.000235349493998588
"人到",0.000383070910006099,0,0.000340350559673622,0,0,0,0,0,0,0,0,0
"人動",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"人叢",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"人均",0.0002963841138115,0,0,0,0,0,0,0.000183621006243114,0.000247770069375619,0,0,0
"人家",0.000204629475833202,1.94954002304486e-05,0.000247921426103737,0,1.07172271906308e-05,0.000138892323615688,0.000116144310112074,0.000115250534414119,1.55513976813502e-05,1.50896600653755e-05,5.28061930354446e-05,2.95436295796326e-05
"人形",0.00159378890073555,0,0,0,0,0,0,0,0,0,0,0
"人影",0.000115235266547651,0,0,0,0,0,0.000130811267333426,0.000642532887254128,0.000289001825568714,0.000373894736705639,6.54221419033781e-05,0.000183009550167934
"人手",0.000187171666543242,0,0,0,0,0.000139747112838437,0.000318706637858641,0.000115959824259438,0,0,0,0.000148627254157895
"人時",0.0002963841138115,0,0,0,0,0,0,0,0,0.000240413511239332,0,0.000235349493998588
"人殺",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"人物",3.72053592424004e-05,1.94954002304486e-05,6.61123802943298e-05,0.000155745511270296,0,1.38892323615688e-05,2.11171472931044e-05,4.61002137656477e-05,1.55513976813502e-05,1.50896600653755e-05,7.39286702496224e-05,1.47718147898163e-05
"人群",0.0002963841138115,0,0,0,0,0,0,0,0,0.000240413511239332,0,0.000235349493998588
"人體",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"什長",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"什麼",0.000502272349772405,0.000311926403687178,0.000694179993090464,0,0.000353668497290817,0.000194449253061963,0.000549045829620713,0.000288126336035298,0.000450990532759156,0.000256524221111384,0.000559745646175712,0.000369295369745407
"仇",0.000592768227622999,0,0,0,0.000170750448219927,0,0.000336445453780806,0,0,0,0,0
"仇家",0.000383070910006099,0,0,0,0,0,0,0,0.000320238169068528,0,0,0
"仇恨",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"今日",0.000111616077727201,0.000116972401382692,0.000165280950735825,0,0.000107172271906308,0.000125003091254119,5.27928682327609e-05,4.61002137656477e-05,0.000108859783769451,9.0537960392253e-05,9.50511474638002e-05,0.000103402703528714
"仍",7.44107184848007e-05,0.000175458602074038,1.65280950735825e-05,0,7.50205903344157e-05,2.77784647231376e-05,9.50271628189696e-05,8.06753740898836e-05,7.7756988406751e-05,7.54483003268775e-05,0.000105612386070889,5.90872591592652e-05
"仍以",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"仍然",0.000187171666543242,0,0,0,0,0,0,0.000231919648518875,0,0.000303650536322585,0.000212524719137438,0.000148627254157895
"仍舊",0.000383070910006099,0,0,0,0.00022069175281492,0,0,0,0,0,0,0
"仔細",0.00044457617071725,0,0,0,8.53752241099633e-05,0.000110643947776057,0.000168222726890403,0.000183621006243114,0.00012388503468781,0,0,0
"付",0.000383070910006099,0,0,0,0.00022069175281492,0,0,0,0,0,0,0
"仙人",0.000383070910006099,0,0,0,0,0,0,0,0,0,0.000217479597906878,0
"以伏",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"以及",0.00014819205690575,0,0,0,8.53752241099633e-05,0.000221287895552113,0,0,0.00012388503468781,0.000120206755619666,0,0.000353024240997882
"以此",0.000383070910006099,0,0,0,0,0,0,0.000237326707741568,0,0,0,0
"以為",0.000234878853100349,0,0,0.00196645471553493,0,0,0,0,0.000196353134380718,0.000190523199990522,0,0
"仰天",0.00044457617071725,0.000155303618574313,0,0,8.53752241099633e-05,0,8.41113634452014e-05,0,0.000371655104063429,0.000120206755619666,0,0
"件",6.15052607111505e-05,0,0.00027323074343571,0,0.00010630175854491,0.000183685549581254,0.000139637479780921,7.62096032462071e-05,0,0.000199561244995237,6.98363619853346e-05,4.88394327228576e-05
"任何",0.0002963841138115,0,0,0,0,0,0,0.000183621006243114,0,0,0.00016826518593303,0
"伏著",0.000383070910006099,0,0,0,0.00022069175281492,0,0,0,0,0,0,0
"伯",0.000531262966911849,0,0,0,0,0,0,0,0,0,0,0
"伸",7.79592192749833e-05,8.1700390071065e-05,0.00013853029931997,0,4.49132426933824e-05,2.91031650623804e-05,6.63725475230365e-05,4.82986422757609e-05,3.2586026490807e-05,6.32370250832537e-05,0,3.09525071586013e-05
